favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
58756,Twitter for iPhone,"The real story that Congress, the FBI and all others should be looking into is the leaking of Classified information. Must find leaker now!",realDonaldTrump,False,Mon Mar 20 11:02:57 +0000 2017,14683,843779892776964097
117733,Twitter for iPhone,Remember how badly Iran was behaving with the Iran Deal in place. They were trying to take over the Middle East by… https://t.co/AmYWK4SbD7,,False,Sun May 13 20:11:33 +0000 2018,25474,995758467645353985
13301,Twitter for Android,It was great spending time with @joniernst yesterday. She has done a fantastic job for the people of Iowa and U.S. Will see her again!,,False,Tue Jul 05 12:05:46 +0000 2016,3395,750299631792291840
73912,Twitter for iPhone,....cameras running. Another False Accusation. Why doesn’t @washingtonpost report the story of the women taking mon… https://t.co/OTpK1KLYOL,,False,Tue Feb 20 15:29:07 +0000 2018,17776,965971586913374208
702,Twitter Web Client,Via @SaintPetersblog by @MitchEPerry: “Shock poll: Donald Trump leads Jeb Bush 26-20% … in Florida” http://t.co/49IAe1Nlm7,,False,Wed Jul 29 19:21:01 +0000 2015,398,626472516027027456
2907,Twitter for iPhone,Why does @ThisWeekABC w/ @GStephanopoulos allow a hater &amp; racist like @tavissmiley to waste good airtime? @ABC can do much better than him!,,False,Mon Jan 11 14:16:36 +0000 2016,965,686552289516105728
276,Twitter for Android,"""@tonyewen: @ReaganWorld @realDonaldTrump is the real deal! When was the last time we had someone with true conviction for US?",,False,Sat Jun 27 17:55:05 +0000 2015,97,614854478446100480
78515,Twitter for iPhone,Congrats to the Senate for taking the first step to #RepealObamacare- now it's onto the House!,,False,Thu Jan 12 17:41:11 +0000 2017,17246,819600124133474307
232,Twitter for Android,"""@Jessyandcandy: Trump,  you got my vote. With your proven resume os success. People would be nuts not to vote for you. Trump2016""",,False,Mon Jun 22 01:19:34 +0000 2015,76,612792007203885056
61421,Twitter for iPhone,Dave Hughes is running for Congress in the Great State of Minnesota. He will help us accomplish our America First p… https://t.co/xMBixYCx8K,,False,Sat Sep 08 14:44:29 +0000 2018,15683,1038437927506923521
2199,Twitter for Android,.@TomLlamasABC cannot report the news truthfully. Why not apologize for your fraudulent story on World News Tonight.Gang members &amp; criminals,,False,Fri Aug 21 04:38:51 +0000 2015,1366,634585429619154944
4853,Twitter Web Client,".@Mayor_Nutter of Philadelphia, who is doing a terrible job, should be ashamed for using such a disgusting word in referring to me.Low life!",,False,Wed Dec 09 16:01:25 +0000 2015,2244,674619869967593472
2332,Twitter for Android,"""@TrumpFix: I swear, Donald is getting better, bolder, brasher, and more kick ass with every event/intvw he does! HE WILL WIN!",,False,Thu Oct 15 00:32:52 +0000 2015,919,654454861879189504
1611,Twitter Web Client,Will be interviewed by @andersoncooper on @CNN tonight. Let’s see if he treats me fairly—enjoy!,,False,Wed Jul 22 17:56:26 +0000 2015,567,623914513763565568
87445,Twitter for iPhone,"80% of Mexico’s Exports come to the United States. They totally rely on us, which is fine with me. They do have, th… https://t.co/1CFu4Ex7AU",,False,Fri Jun 22 13:30:54 +0000 2018,21033,1010153153084428288
5566,Twitter for Android,Hopefully the Republican National Committee can straighten out the total mess that is taking place in Virginia's Republican Party. FAST!,,False,Mon Dec 28 03:03:29 +0000 2015,1915,681309464339832837
91656,Twitter for iPhone,"So true, thank you! https://t.co/9TTXlfokYz",,False,Wed Feb 21 01:14:19 +0000 2018,19709,966118856874971138
63904,Twitter for iPhone,"The Manufacturing Index rose to 59%, the highest level since early 2011 - and we can do much better!",,False,Sun Sep 03 02:50:58 +0000 2017,12384,904174851627286530
80325,Twitter for iPhone,"Defying voters, the Governor of California will halt all death penalty executions of 737 stone cold killers. Friend… https://t.co/GEITgYJNdY",,False,Wed Mar 13 11:39:13 +0000 2019,20562,1105795445794717697
94646,Twitter for iPhone,"Illegal immigration affects the lives of all Americans. Illegal Immigration hurts American workers, burdens America… https://t.co/5Ckg3EDVTg",,False,Thu Nov 01 20:54:49 +0000 2018,29925,1058100070158098433
274631,Twitter for iPhone,Happy New Year!,,False,Tue Jan 01 14:25:32 +0000 2019,39637,1080107759755034624
2804,Twitter for Android,"""@nathanpaul1975: @realDonaldTrump Hollywood doesn't get to pick our presidents we the people do!! GO TRUMP!👍👍""",,False,Sun Oct 04 14:49:27 +0000 2015,1428,650684161884340224
14388,Twitter for Android,"The opening of Trump Turnberry in Scotland was a big success. Good timing, I was here for BREXIT. Very exciting news conference today!",,False,Fri Jun 24 21:34:48 +0000 2016,3638,746456564337344512
38156,Twitter for iPhone,"Just landed in Fort Wayne, Indiana for a #MAGARally at the Allen County War Memorial Coliseum. See everyone soon! https://t.co/0pWiwCHGbh",,False,Mon Nov 05 22:28:09 +0000 2018,8713,1059573108464648198
126,Twitter for BlackBerry,"@ericbolling, in addition,no doubt you would have been amazing on @ApprenticeNBC! Keep up the great work.",ericbolling,False,Wed Jun 17 01:55:59 +0000 2015,45,610989232723730432
12366,Twitter for Android,"Why would anyone in Florida vote for lightweight Senator Marco Rubio. Check out his credit card scam, his house sale &amp; his no show voting!",,False,Wed Mar 02 18:11:23 +0000 2016,4537,705093158191951872
9502,Twitter for iPhone,"Gov Kasich voted for NAFTA, which devastated Ohio and is now pushing TPP hard- bad for American workers!",,False,Mon Mar 14 16:59:19 +0000 2016,4352,709423676425379841
41984,Twitter for iPhone,.@JayWebberNJ is running for Congress in the 11th District of New Jersey. He is outstanding in every way. Strong on… https://t.co/SdtyhJODFP,,False,Thu Sep 20 17:30:10 +0000 2018,11016,1042828275121369088
105061,Twitter for iPhone,"It is incredible that with a very strong dollar and virtually no inflation, the outside world blowing up around us,… https://t.co/Lfqd1p8ijM",,False,Mon Dec 17 13:27:16 +0000 2018,24382,1074657278974939138
89126,Twitter for iPhone,Highly respected Congressman Keith Rothfus (R) of Pennsylvania is in the fight of his life because the Dems changed… https://t.co/BBhPq05XoC,,False,Sat Oct 13 17:43:02 +0000 2018,25521,1051166436029358081
52875,Twitter for iPhone,The #1 trend on Twitter right now is #TrumpWon - thank you!,,False,Tue Sep 27 13:17:40 +0000 2016,19376,780758306239512577
99790,Twitter for iPhone,"With so much talk about the Wall, people are losing sight of the great job being done on our Southern Border by Bor… https://t.co/k5qANC6RBd",,False,Thu Dec 20 12:39:19 +0000 2018,23399,1075732375169060869
462,Twitter for Android,"""@trapman2000: RT @Deaf_Dwayne: @realDonaldTrump Thanks for not being politically correct! America needs the truth.",,False,Sun Jun 28 13:51:01 +0000 2015,184,615155444957507584
3184,Twitter for Android,"""@Lisa_Milicaj: Truth be told, I  never heard of The National Review until they ""tried"" to declare war on you. No worries, you got my vote!""",,False,Fri Jan 22 15:45:33 +0000 2016,978,690560942430523392
79115,Twitter for iPhone,"Wow, FBI confirms report that James Comey drafted letter exonerating  Crooked Hillary Clinton long before investigation was complete. Many..",,False,Wed Oct 18 10:21:00 +0000 2017,21559,920595564064100352
74347,Twitter for iPhone,"A friend of mine and a man who has truly seen politics and life as few others ever will, Sean Spicer, has written a… https://t.co/klFqfUfhlm",,False,Sat Jun 30 19:05:48 +0000 2018,14362,1013136536576188416
71439,Twitter for iPhone,....such wonderful and powerful things about me - a true Champion of Civil Rights - until she got fired. Omarosa ha… https://t.co/QOUTsexZwG,,False,Tue Aug 14 01:57:55 +0000 2018,15764,1029185314752000007
441,Twitter for Android,"""@vettesetter: RT @realDonaldTrump: My @USATOpinion piece: ""Trump: I don't need to be lectured"" http://t.co/ORa0H4A2xJ""",,False,Mon Jul 20 02:16:31 +0000 2015,200,622953201243787264
30807,Twitter for Android,The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!,,False,Sun Jul 24 22:16:59 +0000 2016,11484,757338816487235584
88167,Twitter for iPhone,I don’t think the Dems on the Border Committee are being allowed by their leaders to make a deal. They are offering… https://t.co/x8JfACpo2H,,False,Sun Feb 10 16:17:21 +0000 2019,22722,1094631415357075461
25591,Twitter for iPhone,"Today is the 53rd anniversary of the March on Washington - today we honor the enduring fight for justice, equality and opportunity.",,False,Sun Aug 28 22:12:27 +0000 2016,7627,770021252002119680
176293,Twitter for Android,"A fantastic day in D.C. Met with President Obama for first time. Really good meeting, great chemistry. Melania liked Mrs. O a lot!",,False,Fri Nov 11 02:10:46 +0000 2016,33645,796897928048766976
11496,Twitter for iPhone,"#AmericaFirst #RNCinCLE 
https://t.co/PvdTA8HTCC",,False,Thu Jul 21 00:50:21 +0000 2016,4259,755927861878460417
1207,Twitter for Android,Mexican leaders and negotiators are much tougher and smarter than those of the U.S. Mexico is killing us on jobs and trade. WAKE UP!,,False,Fri Jul 03 11:09:51 +0000 2015,654,616926822949855232
35876,Twitter for iPhone,“Manufacturing Optimism Rose to Another All-Time High in the Latest @ShopFloorNAM Outlook Survey” https://t.co/LuV4BMp0Xc,,False,Thu Dec 14 21:20:51 +0000 2017,7965,941417725833998340
564,Twitter for Android,"""@BonnieKit: Thank you America Ferrara for supporting lawless criminals from Mexico. One more needless death. 2 innocent lives taken""",,False,Fri Jul 03 23:16:55 +0000 2015,341,617109797738049536
72117,Twitter for iPhone,Last night in Minnesota was incredible. What a crowd!,,False,Thu Jun 21 12:50:56 +0000 2018,11269,1009780708381024258
91876,Twitter for iPhone,"Just returned home to the beautiful White House, from Dallas, where the Arena was packed to the rafters with the gr… https://t.co/5jKrLoTcmD",,False,Sat May 05 00:17:34 +0000 2018,16766,992558888212946949
52926,Twitter for Android,"to the U.S., but had nothing to do with TRUMP, is more FAKE NEWS. Ask top CEO's of those companies for real facts. Came back because of me!",,False,Wed Jan 18 12:44:03 +0000 2017,10370,821699672687448064
52384,Twitter for iPhone,"....On 18 to 21 Age Limits, watching court cases and rulings before acting. States are making this decision. Things… https://t.co/wqQ3l47UpO",,False,Mon Mar 12 13:22:38 +0000 2018,9979,973187513731944448
2155,Twitter Web Client,A nation without borders is no nation at all. We must build a wall. Let’s Make America Great Again! https://t.co/u25yI5T7E8,,False,Tue Jul 14 13:40:19 +0000 2015,1133,620950955073388544
1365,Twitter for Android,"""@MichellePippin: @realDonaldTrump When are you coming to #virginiabeach?"" Very soon!",,False,Sun Oct 04 21:29:11 +0000 2015,656,650784757043863553
16007,Twitter for iPhone,"Thank you Greensboro, North Carolina! Will be back soon! #AmericaFirst https://t.co/R29WMGNLGG",,False,Wed Jun 15 02:40:32 +0000 2016,4428,742909628338601985
6894,Twitter Web Client,I will be interviewed by @BretBaier @SpecialReport at 6pm ET tonight @FoxNews,,False,Thu May 05 18:37:47 +0000 2016,1963,728292625850208256
10937,Twitter for iPhone,Leaving the great people of North Carolina. Amazing event. Heading to Tampa now! #VoteTrump,,False,Mon Mar 14 16:56:06 +0000 2016,2974,709422865360297984
11518,Twitter for iPhone,"CLINTON CORRUPTION AND HER SABOTAGE OF THE INNER CITIES. 
Full speech transcript: https://t.co/npswT6lbg3",,False,Fri Aug 26 02:45:11 +0000 2016,4721,769002724218118144
27713,Twitter for iPhone,"...Looks to be a Cat. 3 which is even more intense than Florence. Good news is, the folks in the Pan Handle can tak… https://t.co/60JuUt9tp9",realDonaldTrump,False,Tue Oct 09 16:00:05 +0000 2018,5644,1049690974841135104
15889,Twitter for iPhone,"'CNBC, Time magazine online polls say Donald Trump won the first presidential debate' via @WashTimes. #MAGA
https://t.co/PGimqYKPoJ",,False,Tue Sep 27 20:06:25 +0000 2016,6780,780861171238834176
12110,Twitter for Android,"Iowa was amazing last night. The event could not have worked out better. We raised $6,000,000 for our great vets. They were so happy &amp; proud",,False,Fri Jan 29 13:42:58 +0000 2016,3677,693066810934063104
94673,Twitter for iPhone,The failing NY Times Fake News story today about breast feeding must be called out. The U.S. strongly supports brea… https://t.co/8ES1Zoxmvg,,False,Mon Jul 09 17:04:04 +0000 2018,21170,1016367395294908421
112337,Twitter for iPhone,"We are working hard at the Border, but we need a WALL!  In 2018, 1.7 million pounds of narcotics seized, 17,000 adu… https://t.co/xosJ3RS8gQ",,False,Sat Jan 05 15:16:14 +0000 2019,29266,1081570073867927557
794,Twitter for Android,"""@dancriscuolo: If Donald Trump isn't my president by 2017 I'm gettin' the h**k outta here! @realDonaldTrump #MakeAmericaGreatAgain""",,False,Tue Jul 21 06:02:02 +0000 2015,286,623372340517306368
27024,Twitter for Android,".@RudyGiuliani, one of the finest people I know and a former GREAT Mayor of N.Y.C., just took himself out of consideration for ""State"".",,False,Sat Dec 10 11:19:24 +0000 2016,6337,807545243608420352
60962,Twitter for iPhone,Happy National #MedalOfHonorDay to our HEROES. We love you! https://t.co/6euI31R4Gz,,False,Sun Mar 25 13:08:27 +0000 2018,13627,977894983083708416
81090,Twitter for iPhone,Thank you San Diego County for defending the rule of law and supporting our lawsuit against California's illegal an… https://t.co/4mH0InRGwt,,False,Thu Apr 19 15:23:22 +0000 2018,18225,986988633822412800
307,Twitter for Android,"""@KMoriconi: @realDonaldTrump Waiting for the day we can call you Mr. President!""",,False,Sat Jul 04 22:44:00 +0000 2015,97,617463901190533120
59199,Twitter for iPhone,https://t.co/wYCNmkkaNR,,False,Wed Aug 22 22:24:57 +0000 2018,15724,1032393212126613504
22495,Twitter for Android,"Lyin' Ted Cruz consistently said that he will, and must, win Indiana. If he doesn't he should drop out of the race-stop wasting time &amp; money",,False,Tue May 03 23:08:44 +0000 2016,6086,727636035149139968
16335,Twitter for iPhone,Thank you Rhode Island! #Trump2016 https://t.co/EzCvm7yc0Y,,False,Wed Apr 27 00:28:31 +0000 2016,5087,725119398881665026
3284,Twitter for Android,"Marco Rubio will not win. Weak on illegal immigration, strong on amnesty and has the appearance to killers of the world as a ""lightweight"".",,False,Sun Nov 01 13:58:31 +0000 2015,1784,660818201765392384
97899,Twitter Web Client,My thoughts and prayers are with the great people of Tennessee during these terrible wildfires. Stay safe!,,False,Tue Nov 29 20:08:12 +0000 2016,25701,803692055897788424
16461,Twitter for iPhone,"The Better Business Bureau report, with an A rating for Trump University. #GOPDebate https://t.co/ldJ5EFp3HM https://t.co/1K9u09CFQQ",,False,Fri Mar 04 04:30:45 +0000 2016,7598,705611414128500736
7161,Twitter for iPhone,"Join me on Tuesday- in Greensboro, North Carolina! #Trump2016 #AmericaFirst https://t.co/iaL5IGTfV3",,False,Sat Jun 11 22:35:53 +0000 2016,2279,741760896775663616
99038,Twitter for iPhone,"Writing my inaugural address at the Winter White House, Mar-a-Lago, three weeks ago. Looking forward to Friday.… https://t.co/J0ojOXjrga",,False,Wed Jan 18 17:33:25 +0000 2017,18881,821772494864580614
